Year,imdb,Title,clean_test,binary,budget,gross,grosscode,,,,,
2010,tt0814255,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious,FAIL,95000000,88768303,Domestic Gross (US),,,,,
2010,tt0814255,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious,FAIL,95000000,226467130,International Gross,,,,,
2013,tt1854564,Percy Jackson: Sea of Monsters,ok,PASS,90000000,68559554,Domestic Gross (US),,,,,
2013,tt1854564,Percy Jackson: Sea of Monsters,ok,PASS,90000000,200859554,International Gross,,,,,
2006,tt0396171,Perfume: The Story of a Murderer,ok,PASS,63700000,2223293,Domestic Gross (US),,,,,
2006,tt0396171,Perfume: The Story of a Murderer,ok,PASS,63700000,133603463,International Gross,,,,,
2009,tt1003034,Perrier&#39;s Bounty,nowomen,FAIL,6600000,828,Domestic Gross (US),,,,,
2009,tt1003034,Perrier&#39;s Bounty,nowomen,FAIL,6600000,828,International Gross,,,,,
2007,tt0808417,Persepolis,ok,PASS,7300000,4443403,Domestic Gross (US),,,,,
2007,tt0808417,Persepolis,ok,PASS,7300000,22742498,International Gross,,,,,
2003,tt0316396,Peter Pan,ok,PASS,100000000,48417850,Domestic Gross (US),,,,,
2003,tt0316396,Peter Pan,ok,PASS,100000000,95255485,International Gross,,,,,
2002,tt0183649,Phone Booth,notalk,FAIL,11000000,46566212,Domestic Gross (US),,,,,
2002,tt0183649,Phone Booth,notalk,FAIL,11000000,97837138,International Gross,,,,,
1998,tt0138704,Pi,men,FAIL,68000,3221152,Domestic Gross (US),,,,,
1998,tt0138704,Pi,men,FAIL,68000,4678513,International Gross,,,,,
1993,tt0311648,Pieces of April,ok,PASS,300000,2528664,Domestic Gross (US),,,,,
1993,tt0311648,Pieces of April,ok,PASS,300000,3590570,International Gross,,,,,
2008,tt0910936,Pineapple Express,men,FAIL,26000000,87341380,Domestic Gross (US),,,,,
2008,tt0910936,Pineapple Express,men,FAIL,26000000,101549277,International Gross,,,,,
2007,tt0449088,Pirates of the Caribbean: At World&#39;s End,ok,PASS,300000000,309420425,Domestic Gross (US),,,,,
2007,tt0449088,Pirates of the Caribbean: At World&#39;s End,ok,PASS,300000000,960996492,International Gross,,,,,
2006,tt0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,men,FAIL,225000000,423315812,Domestic Gross (US),,,,,
2006,tt0383574,Pirates of the Caribbean: Dead Man&#39;s Chest,men,FAIL,225000000,1060615812,International Gross,,,,,
2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,FAIL,250000000,241063875,Domestic Gross (US),,,,,
2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,FAIL,250000000,1043663875,International Gross,,,,,
2003,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,men,FAIL,125000000,305411224,Domestic Gross (US),,,,,
2003,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,men,FAIL,125000000,634954103,International Gross,,,,,
2000,tt0134847,Pitch Black,ok,PASS,23000000,39235088,Domestic Gross (US),,,,,
2000,tt0134847,Pitch Black,ok,PASS,23000000,53182088,International Gross,,,,,
2012,tt1981677,Pitch Perfect,ok,PASS,17000000,65001093,Domestic Gross (US),,,,,
2012,tt1981677,Pitch Perfect,ok,PASS,17000000,115331177,International Gross,,,,,
2009,tt0762125,Planet 51,notalk,FAIL,60000000,42194060,Domestic Gross (US),,,,,
2009,tt0762125,Planet 51,notalk,FAIL,60000000,108996113,International Gross,,,,,
1986,tt0091763,Platoon,nowomen,FAIL,6000000,137963328,Domestic Gross (US),,,,,
1986,tt0091763,Platoon,nowomen,FAIL,6000000,137963328,International Gross,,,,,
2010,tt0878835,Please Give,ok,PASS,3000000,4033574,Domestic Gross (US),,,,,
2010,tt0878835,Please Give,ok,PASS,3000000,4570178,International Gross,,,,,
1995,tt0114148,Pocahontas,ok,PASS,55000000,141579773,Domestic Gross (US),,,,,
1995,tt0114148,Pocahontas,ok,PASS,55000000,347100000,International Gross,,,,,
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk,FAIL,30000000,85744662,Domestic Gross (US),,,,,
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk,FAIL,30000000,163644662,International Gross,,,,,
2000,tt0257001,Pokemon: The Movie 2000,men,FAIL,30000000,43746923,Domestic Gross (US),,,,,
2000,tt0257001,Pokemon: The Movie 2000,men,FAIL,30000000,133946923,International Gross,,,,,
1984,tt0087928,Police Academy,dubious,FAIL,4500000,81198894,Domestic Gross (US),,,,,
1984,tt0087928,Police Academy,dubious,FAIL,4500000,81198894,International Gross,,,,,
1994,tt0110857,Police Academy: Mission to Moscow,notalk,FAIL,10000000,126247,Domestic Gross (US),,,,,
1994,tt0110857,Police Academy: Mission to Moscow,notalk,FAIL,10000000,126247,International Gross,,,,,
1982,tt0084516,Poltergeist,ok,PASS,10700000,74706019,Domestic Gross (US),,,,,
1982,tt0084516,Poltergeist,ok,PASS,10700000,121706019,International Gross,,,,,
1988,tt0095889,Poltergeist III,ok,PASS,9500000,14114000,Domestic Gross (US),,,,,
1988,tt0095889,Poltergeist III,ok,PASS,9500000,14114000,International Gross,,,,,
2008,tt1226681,Pontypool,nowomen,FAIL,1500000,3865,Domestic Gross (US),,,,,
2008,tt1226681,Pontypool,nowomen,FAIL,1500000,31916,International Gross,,,,,
1982,tt0084522,Porky&#39;s,men,FAIL,4000000,109492484,Domestic Gross (US),,,,,
1982,tt0084522,Porky&#39;s,men,FAIL,4000000,109492484,International Gross,,,,,
2006,tt0409182,Poseidon,men,FAIL,160000000,60674817,Domestic Gross (US),,,,,
2006,tt0409182,Poseidon,men,FAIL,160000000,181674817,International Gross,,,,,
2008,tt0368563,Possession,ok,PASS,25000000,10103647,Domestic Gross (US),,,,,
2008,tt0368563,Possession,ok,PASS,25000000,14805812,International Gross,,,,,
1998,tt0120791,Practical Magic,ok,PASS,60000000,46850558,Domestic Gross (US),,,,,
1998,tt0120791,Practical Magic,ok,PASS,60000000,68336997,International Gross,,,,,
2009,tt0929632,Precious: Based on the Novel Push by Sapphire,ok,PASS,10000000,47566524,Domestic Gross (US),,,,,
2009,tt0929632,Precious: Based on the Novel Push by Sapphire,ok,PASS,10000000,68722848,International Gross,,,,,
1987,tt0093773,Predator,nowomen,FAIL,18000000,59735548,Domestic Gross (US),,,,,
1987,tt0093773,Predator,nowomen,FAIL,18000000,98267558,International Gross,,,,,
1990,tt0100403,Predator 2,men,FAIL,35000000,28317513,Domestic Gross (US),,,,,
1990,tt0100403,Predator 2,men,FAIL,35000000,54768418,International Gross,,,,,
2010,tt1424381,Predators,nowomen,FAIL,40000000,52000688,Domestic Gross (US),,,,,
2010,tt1424381,Predators,nowomen,FAIL,40000000,127234389,International Gross,,,,,
2012,tt1547234,Premium Rush,ok,PASS,35000000,20275446,Domestic Gross (US),,,,,
2012,tt1547234,Premium Rush,ok,PASS,35000000,31393201,International Gross,,,,,
2007,tt0477071,Premonition,ok,PASS,20000000,47852604,Domestic Gross (US),,,,,
2007,tt0477071,Premonition,ok,PASS,20000000,81461343,International Gross,,,,,
1990,tt0100405,Pretty Woman,ok,PASS,14000000,178406268,Domestic Gross (US),,,,,
1990,tt0100405,Pretty Woman,ok,PASS,14000000,432645872,International Gross,,,,,
2005,tt0414387,Pride and Prejudice,ok,PASS,28000000,38372662,Domestic Gross (US),,,,,
2005,tt0414387,Pride and Prejudice,ok,PASS,28000000,120918508,International Gross,,,,,
2003,tt0366920,Pride and Prejudice,ok,PASS,28000000,38372662,Domestic Gross (US),,,,,
2003,tt0366920,Pride and Prejudice,ok,PASS,28000000,120918508,International Gross,,,,,
1995,tt0112130,Pride and Prejudice,ok,PASS,28000000,38372662,Domestic Gross (US),,,,,
1995,tt0112130,Pride and Prejudice,ok,PASS,28000000,120918508,International Gross,,,,,
2011,tt0822847,Priest,notalk,FAIL,60000000,29136626,Domestic Gross (US),,,,,
2011,tt0822847,Priest,notalk,FAIL,60000000,84154026,International Gross,,,,,
1994,tt0110889,Priest,ok,PASS,60000000,29136626,Domestic Gross (US),,,,,
1994,tt0110889,Priest,ok,PASS,60000000,84154026,International Gross,,,,,
1998,tt0119942,Primary Colors,ok,PASS,65000000,39017984,Domestic Gross (US),,,,,
1998,tt0119942,Primary Colors,ok,PASS,65000000,39017984,International Gross,,,,,
2004,tt0390384,Primer,notalk,FAIL,7000,424760,Domestic Gross (US),,,,,
2004,tt0390384,Primer,notalk,FAIL,7000,565846,International Gross,,,,,
2010,tt0473075,Prince of Persia: The Sands of Time,nowomen,FAIL,200000000,90759676,Domestic Gross (US),,,,,
2010,tt0473075,Prince of Persia: The Sands of Time,nowomen,FAIL,200000000,335059676,International Gross,,,,,
2013,tt1392214,Prisoners,ok,PASS,46000000,61002302,Domestic Gross (US),,,,,
2013,tt1392214,Prisoners,ok,PASS,46000000,113402302,International Gross,,,,,
1980,tt0081375,Private Benjamin,ok,PASS,15000000,69847348,Domestic Gross (US),,,,,
1980,tt0081375,Private Benjamin,ok,PASS,15000000,69847348,International Gross,,,,,
2008,tt0926129,Prom Night,ok,PASS,18000000,43869350,Domestic Gross (US),,,,,
2008,tt0926129,Prom Night,ok,PASS,18000000,57109687,International Gross,,,,,
2005,tt0377107,Proof,ok,PASS,20000000,7535331,Domestic Gross (US),,,,,
2005,tt0377107,Proof,ok,PASS,20000000,8284331,International Gross,,,,,
2009,tt1152836,Public Enemies,notalk,FAIL,102500000,97104620,Domestic Gross (US),,,,,
2009,tt1152836,Public Enemies,notalk,FAIL,102500000,210379983,International Gross,,,,,
1994,tt0110912,Pulp Fiction,ok,PASS,8000000,107928762,Domestic Gross (US),,,,,
1994,tt0110912,Pulp Fiction,ok,PASS,8000000,212928762,International Gross,,,,,
2009,tt0465580,Push,ok,PASS,38000000,31811527,Domestic Gross (US),,,,,
2009,tt0465580,Push,ok,PASS,38000000,44411527,International Gross,,,,,
2011,tt0448694,Puss in Boots,notalk,FAIL,130000000,149260504,Domestic Gross (US),,,,,
2011,tt0448694,Puss in Boots,notalk,FAIL,130000000,554987477,International Gross,,,,,
2008,tt0830515,Quantum of Solace,notalk,FAIL,230000000,169368427,Domestic Gross (US),,,,,
2008,tt0830515,Quantum of Solace,notalk,FAIL,230000000,591692078,International Gross,,,,,
2008,tt1082868,Quarantine,ok,PASS,12000000,31691811,Domestic Gross (US),,,,,
2008,tt1082868,Quarantine,ok,PASS,12000000,41291811,International Gross,,,,,
2002,tt0238546,Queen of the Damned,ok,PASS,35000000,30307804,Domestic Gross (US),,,,,
2002,tt0238546,Queen of the Damned,ok,PASS,35000000,30307804,International Gross,,,,,
1998,tt0120800,Quest for Camelot,ok,PASS,40000000,22772500,Domestic Gross (US),,,,,
1998,tt0120800,Quest for Camelot,ok,PASS,40000000,38172500,International Gross,,,,,
2006,tt0451176,Quinceanera,ok,PASS,400000,1692693,Domestic Gross (US),,,,,
2006,tt0451176,Quinceanera,ok,PASS,400000,2522787,International Gross,,,,,
2013,tt0790736,R.I.P.D.,notalk,FAIL,130000000,33618855,Domestic Gross (US),,,,,
2013,tt0790736,R.I.P.D.,notalk,FAIL,130000000,79019947,International Gross,,,,,
2010,tt0935075,Rabbit Hole,ok,PASS,5000000,2229058,Domestic Gross (US),,,,,
2010,tt0935075,Rabbit Hole,ok,PASS,5000000,5839592,International Gross,,,,,
2002,tt0252444,Rabbit-Proof Fence,ok,PASS,7000000,6199600,Domestic Gross (US),,,,,
2002,tt0252444,Rabbit-Proof Fence,ok,PASS,7000000,16866928,International Gross,,,,,
2008,tt1084950,Rachel Getting Married,ok,PASS,12000000,12796861,Domestic Gross (US),,,,,
2008,tt1084950,Rachel Getting Married,ok,PASS,12000000,13326864,International Gross,,,,,
1987,tt0093818,Radio Days,notalk,FAIL,16000000,14792779,Domestic Gross (US),,,,,
1987,tt0093818,Radio Days,notalk,FAIL,16000000,14792779,International Gross,,,,,
1980,tt0081398,Raging Bull,notalk,FAIL,18000000,23380203,Domestic Gross (US),,,,,
1980,tt0081398,Raging Bull,notalk,FAIL,18000000,23380203,International Gross,,,,,
1981,tt0082971,Raiders of the Lost Ark,nowomen,FAIL,20000000,248159971,Domestic Gross (US),,,,,
1981,tt0082971,Raiders of the Lost Ark,nowomen,FAIL,20000000,389925971,International Gross,,,,,
1988,tt0095953,Rain Man,notalk,FAIL,25000000,172825435,Domestic Gross (US),,,,,
1988,tt0095953,Rain Man,notalk,FAIL,25000000,412800000,International Gross,,,,,
2004,tt0350028,Raising Helen,ok,PASS,50000000,37485528,Domestic Gross (US),,,,,
2004,tt0350028,Raising Helen,ok,PASS,50000000,43340302,International Gross,,,,,
2010,tt0493949,Ramona and Beezus,ok,PASS,15000000,26167002,Domestic Gross (US),,,,,
2010,tt0493949,Ramona and Beezus,ok,PASS,15000000,27469621,International Gross,,,,,
2006,tt0405508,Rang De Basanti,ok,PASS,5300000,2197694,Domestic Gross (US),,,,,
2006,tt0405508,Rang De Basanti,ok,PASS,5300000,29197694,International Gross,,,,,
2011,tt1192628,Rango,notalk,FAIL,135000000,123257581,Domestic Gross (US),,,,,
2011,tt1192628,Rango,notalk,FAIL,135000000,245504574,International Gross,,,,,
2007,tt0382932,Ratatouille,nowomen,FAIL,150000000,206445654,Domestic Gross (US),,,,,
2007,tt0382932,Ratatouille,nowomen,FAIL,150000000,626549695,International Gross,,,,,
1999,tt0129332,Ravenous,notalk,FAIL,12000000,2062406,Domestic Gross (US),,,,,
1999,tt0129332,Ravenous,notalk,FAIL,12000000,2062406,International Gross,,,,,
2004,tt0350258,Ray,dubious,FAIL,40000000,75305995,Domestic Gross (US),,,,,
2004,tt0350258,Ray,dubious,FAIL,40000000,124823094,International Gross,,,,,
2011,tt0433035,Real Steel,notalk,FAIL,110000000,85463309,Domestic Gross (US),,,,,
2011,tt0433035,Real Steel,notalk,FAIL,110000000,293237309,International Gross,,,,,
2002,tt0296166,Real Women Have Curves,ok,PASS,3000000,5853194,Domestic Gross (US),,,,,
2002,tt0296166,Real Women Have Curves,ok,PASS,3000000,5853194,International Gross,,,,,
2010,tt1245526,Red,men,FAIL,60000000,90380162,Domestic Gross (US),,,,,
2010,tt1245526,Red,men,FAIL,60000000,196439693,International Gross,,,,,
2013,tt1821694,Red 2,ok,PASS,84000000,53262560,Domestic Gross (US),,,,,
2013,tt1821694,Red 2,ok,PASS,84000000,137162560,International Gross,,,,,
2012,tt1234719,Red Dawn,notalk,FAIL,65000000,44806783,Domestic Gross (US),,,,,
2012,tt1234719,Red Dawn,notalk,FAIL,65000000,48164150,International Gross,,,,,
2002,tt0289765,Red Dragon,notalk,FAIL,78000000,92955420,Domestic Gross (US),,,,,
2002,tt0289765,Red Dragon,notalk,FAIL,78000000,206455420,International Gross,,,,,
2005,tt0421239,Red Eye,ok,PASS,26000000,57891803,Domestic Gross (US),,,,,
2005,tt0421239,Red Eye,ok,PASS,26000000,95555805,International Gross,,,,,
2000,tt0199753,Red Planet,nowomen,FAIL,80000000,17480890,Domestic Gross (US),,,,,
2000,tt0199753,Red Planet,nowomen,FAIL,80000000,33463969,International Gross,,,,,
2011,tt1486185,Red Riding Hood,ok,PASS,42000000,37662162,Domestic Gross (US),,,,,
2011,tt1486185,Red Riding Hood,ok,PASS,42000000,90300442,International Gross,,,,,
1985,tt0089893,Red Sonja,ok,PASS,17900000,6905861,Domestic Gross (US),,,,,
1985,tt0089893,Red Sonja,ok,PASS,17900000,6905861,International Gross,,,,,
2011,tt0873886,Red State,ok,PASS,4000000,1065429,Domestic Gross (US),,,,,
2011,tt0873886,Red State,ok,PASS,4000000,1065429,International Gross,,,,,
2012,tt0485985,Red Tails,men,FAIL,58000000,49876377,Domestic Gross (US),,,,,
2012,tt0485985,Red Tails,men,FAIL,58000000,50365498,International Gross,,,,,
2002,tt0253556,Reign of Fire,notalk,FAIL,60000000,43061982,Domestic Gross (US),,,,,
2002,tt0253556,Reign of Fire,notalk,FAIL,60000000,82150183,International Gross,,,,,
2010,tt1403981,Remember Me,ok,PASS,16000000,19068240,Domestic Gross (US),,,,,
2010,tt1403981,Remember Me,ok,PASS,16000000,56506120,International Gross,,,,,
2000,tt0210945,Remember the Titans,notalk,FAIL,30000000,115654751,Domestic Gross (US),,,,,
2000,tt0210945,Remember the Titans,notalk,FAIL,30000000,136706683,International Gross,,,,,
2005,tt0294870,Rent,ok,PASS,40000000,29077547,Domestic Gross (US),,,,,
2005,tt0294870,Rent,ok,PASS,40000000,31670620,International Gross,,,,,
1984,tt0087995,Repo Man,men,FAIL,1500000,2300000,Domestic Gross (US),,,,,
1984,tt0087995,Repo Man,men,FAIL,1500000,2300000,International Gross,,,,,
2010,tt1053424,Repo Men,ok,PASS,32000000,13942007,Domestic Gross (US),,,,,
2010,tt1053424,Repo Men,ok,PASS,32000000,18195238,International Gross,,,,,
2000,tt0180093,Requiem for a Dream,ok,PASS,4500000,3635482,Domestic Gross (US),,,,,
2000,tt0180093,Requiem for a Dream,ok,PASS,4500000,7390108,International Gross,,,,,
1992,tt0105236,Reservoir Dogs,nowomen,FAIL,1200000,2832029,Domestic Gross (US),,,,,
1992,tt0105236,Reservoir Dogs,nowomen,FAIL,1200000,2832029,International Gross,,,,,
2002,tt0120804,Resident Evil,ok,PASS,35000000,40119709,Domestic Gross (US),,,,,
2002,tt0120804,Resident Evil,ok,PASS,35000000,103787401,International Gross,,,,,
2004,tt0318627,Resident Evil: Apocalypse,ok,PASS,50000000,50740078,Domestic Gross (US),,,,,
2004,tt0318627,Resident Evil: Apocalypse,ok,PASS,50000000,128940078,International Gross,,,,,
2007,tt0432021,Resident Evil: Extinction,ok,PASS,45000000,50648679,Domestic Gross (US),,,,,
2007,tt0432021,Resident Evil: Extinction,ok,PASS,45000000,146162920,International Gross,,,,,
2011,tt1498569,Restless,ok,PASS,8000000,163753,Domestic Gross (US),,,,,
2011,tt1498569,Restless,ok,PASS,8000000,2818394,International Gross,,,,,
2000,tt0122459,Return to Me,dubious,FAIL,24000000,32662299,Domestic Gross (US),,,,,
2000,tt0122459,Return to Me,dubious,FAIL,24000000,32662299,International Gross,,,,,
1985,tt0089908,Return to Oz,ok,PASS,27000000,10618813,Domestic Gross (US),,,,,
1985,tt0089908,Return to Oz,ok,PASS,27000000,10618813,International Gross,,,,,
2008,tt0959337,Revolutionary Road,ok,PASS,45000000,22911480,Domestic Gross (US),,,,,
2008,tt0959337,Revolutionary Road,ok,PASS,45000000,79564960,International Gross,,,,,
2013,tt1411250,Riddick,notalk,FAIL,38000000,42025135,Domestic Gross (US),,,,,
2013,tt1411250,Riddick,notalk,FAIL,38000000,92425135,International Gross,,,,,
2011,tt1436562,Rio,notalk,FAIL,90000000,143619809,Domestic Gross (US),,,,,
2011,tt1436562,Rio,notalk,FAIL,90000000,487519809,International Gross,,,,,
2012,tt1446192,Rise of the Guardians,notalk,FAIL,145000000,103412758,Domestic Gross (US),,,,,
2012,tt1446192,Rise of the Guardians,notalk,FAIL,145000000,306900902,International Gross,,,,,
2011,tt1318514,Rise of the Planet of the Apes,notalk,FAIL,93000000,176760185,Domestic Gross (US),,,,,
2011,tt1318514,Rise of the Planet of the Apes,notalk,FAIL,93000000,482860185,International Gross,,,,,
1989,tt0098206,Road House,notalk,FAIL,10000000,30050028,Domestic Gross (US),,,,,
1989,tt0098206,Road House,notalk,FAIL,10000000,30050028,International Gross,,,,,
2010,tt0955308,Robin Hood,dubious,FAIL,210000000,105487148,Domestic Gross (US),,,,,
2010,tt0955308,Robin Hood,dubious,FAIL,210000000,322459006,International Gross,,,,,
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,FAIL,50000000,165493908,Domestic Gross (US),,,,,
1991,tt0102798,Robin Hood: Prince of Thieves,dubious,FAIL,50000000,390500000,International Gross,,,,,
1987,tt0093870,RoboCop,notalk,FAIL,120000000,54764805,Domestic Gross (US),,,,,
1987,tt0093870,RoboCop,notalk,FAIL,120000000,221577330,International Gross,,,,,
2005,tt0358082,Robots,notalk,FAIL,80000000,128200012,Domestic Gross (US),,,,,
2005,tt0358082,Robots,notalk,FAIL,80000000,260700012,International Gross,,,,,
2012,tt1336608,Rock of Ages,ok,PASS,70000000,38518613,Domestic Gross (US),,,,,
2012,tt1336608,Rock of Ages,ok,PASS,70000000,50118613,International Gross,,,,,
2008,tt1032755,RocknRolla,notalk,FAIL,18000000,5700626,Domestic Gross (US),,,,,
2008,tt1032755,RocknRolla,notalk,FAIL,18000000,27794339,International Gross,,,,,
1996,tt0117509,Romeo + Juliet,dubious,FAIL,14500000,46338728,Domestic Gross (US),,,,,
1996,tt0117509,Romeo + Juliet,dubious,FAIL,14500000,147542381,International Gross,,,,,
2000,tt0165929,Romeo Must Die,nowomen,FAIL,25000000,55973336,Domestic Gross (US),,,,,
2000,tt0165929,Romeo Must Die,nowomen,FAIL,25000000,91036760,International Gross,,,,,
